Iteration,Prediction,Target,Error,Total Error,Average Error,MSE
0,-0.10103624400289032,1.0043930874467073,1.1054293314495975,636.4424677458236,0.6370795472931167,0.9757523635415054
0,0.9793927239401896,1.0173511348070146,0.03795841086682494,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.0756988885321406,1.0385832897076093,0.037115598824531304,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.024227824551144,1.0678533265703936,0.04362550201924953,636.4424677458236,0.6370795472931167,0.9757523635415054
0,0.9013088077826206,1.1049796466124828,0.20367083882986226,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.0171168623215796,1.1498352778462062,0.1327184155246266,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.1387508194011726,1.2023476135486706,0.06359679414749797,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.1939631573475828,1.2625191123644621,0.06855595501687928,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.257360900076678,1.3305171118943797,0.07315621181770182,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.3179509770398066,1.406577400151814,0.08862642311200752,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.382744351927535,1.4909730923720357,0.10822874044450059,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.4616520565006945,1.584014631012194,0.12236257451149957,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.5476359706024998,1.686049785751318,0.13841381514881812,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.6477801282027449,1.7974636534903148,0.1496835252875699,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.7840097221810962,1.918678658351972,0.13466893617087572,636.4424677458236,0.6370795472931167,0.9757523635415054
0,1.886449980643001,2.050154551680956,0.163704571037955,636.4424677458236,0.6370795472931167,0.9757523635415054
0,2.0108093362426747,2.192411494198513,0.18160215795583845,636.4424677458236,0.6370795472931167,0.9757523635415054
0,2.1742570814233413,2.3461324115738296,0.17187533015048828,636.4424677458236,0.6370795472931167,0.9757523635415054
0,2.350306594809007,2.5120769457054,0.16177035089639302,636.4424677458236,0.6370795472931167,0.9757523635415054
0,2.528296642248852,2.691053506448257,0.16275686419940483,636.4424677458236,0.6370795472931167,0.9757523635415054
0,2.7253265561731497,2.883920107988984,0.15859355181583412,636.4424677458236,0.6370795472931167,0.9757523635415054
0,3.0232573654793273,3.0915843688457167,0.06832700336638942,636.4424677458236,0.6370795472931167,0.9757523635415054
0,3.14554154183484,3.3150035118681425,0.16946197003330266,636.4424677458236,0.6370795472931167,0.9757523635415054
0,3.3193044899375743,3.555184364237499,0.23587987429992463,636.4424677458236,0.6370795472931167,0.9757523635415054
0,3.5277495816900837,3.8131833574665785,0.28543377577649487,636.4424677458236,0.6370795472931167,0.9757523635415054
