Iteration,Prediction,Target,Error,Total Error,Average Error,MSE
0,17.215118749858775,10.073363784803117,7.141754965055657,577.626691886307,0.5782048967830901,1.0722683896353775
0,15.826675341306963,8.847536374839672,6.979138966467291,577.626691886307,0.5782048967830901,1.0722683896353775
0,14.322590990107138,7.654257705331255,6.6683332847758825,577.626691886307,0.5782048967830901,1.0722683896353775
0,12.73253336789175,6.49875960639314,6.233773761498609,577.626691886307,0.5782048967830901,1.0722683896353775
0,11.083296748114526,5.385236561624509,5.698060186490017,577.626691886307,0.5782048967830901,1.0722683896353775
0,9.3971160505677,4.3158174888417244,5.081298561725975,577.626691886307,0.5782048967830901,1.0722683896353775
0,7.692709418369614,3.2919722445246706,4.400737173844943,577.626691886307,0.5782048967830901,1.0722683896353775
0,5.983202470120068,2.3146879453639517,3.668514524756116,577.626691886307,0.5782048967830901,1.0722683896353775
0,4.262771156409837,1.384468968260939,2.878302188148898,577.626691886307,0.5782048967830901,1.0722683896353775
0,2.4877736277034863,0.5013369503277678,1.9864366773757185,577.626691886307,0.5782048967830901,1.0722683896353775
0,0.6009145342327787,-0.3351692111126745,0.9360837453454532,577.626691886307,0.5782048967830901,1.0722683896353775
0,-1.3211935119294482,-1.12599335852674,0.19520015340270813,577.626691886307,0.5782048967830901,1.0722683896353775
0,-2.9586469657466856,-1.8725620741700215,1.086084891576664,577.626691886307,0.5782048967830901,1.0722683896353775
0,-4.086345529797614,-2.576728025920906,1.5096175038767083,577.626691886307,0.5782048967830901,1.0722683896353775
0,-4.783886810755987,-3.240137239199187,1.5437495715567997,577.626691886307,0.5782048967830901,1.0722683896353775
0,-5.1246731205319636,-3.8641788481343857,1.2604942723975778,577.626691886307,0.5782048967830901,1.0722683896353775
0,-5.14846695063374,-4.450246190054742,0.6982207605789981,577.626691886307,0.5782048967830901,1.0722683896353775
0,-5.1969044294697015,-4.999740585426491,0.1971638440432102,577.626691886307,0.5782048967830901,1.0722683896353775
0,-5.641016695995391,-5.514071337853874,0.12694535814151653,577.626691886307,0.5782048967830901,1.0722683896353775
0,-6.857304042498051,-5.994655734079124,0.8626483084189269,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.933920054208727,-6.44291904398248,2.491001010226247,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.701384158272967,-6.860294520582174,2.841089637690793,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.578847452383831,-7.248223400034441,2.33062405234939,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.685124516063654,-7.6081549016335135,2.0769696144301406,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.707773367920828,-7.941546227811627,4.7662271401092005,577.626691886307,0.5782048967830901,1.0722683896353775
0,-18.12211653042717,-8.249832645052283,9.872283885374888,577.626691886307,0.5782048967830901,1.0722683896353775
0,-13.491562183436086,-8.53389762096485,4.957664562471235,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.12291640084368,-8.794360083912395,0.3285563169312855,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.346529288699758,-9.031864329623314,1.3146649590764437,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.06175002064707,-9.24708034308761,1.8146696775594595,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.438120576426046,-9.440703798556878,0.0025832221308323966,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.154638481578973,-9.613456059544315,0.45881757796534295,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.03834655588756,-9.766084178824716,0.7277376229371555,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.987750672858299,-9.899360898434475,0.911610225576176,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.960594652613608,-10.014084649671585,1.0534899970579765,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.939508177537538,-10.111079553095633,1.171571375558095,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.919112669293817,-10.191195418527814,1.2720827492339968,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.898022090955829,-10.255307745050912,1.357285654095083,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.875854274523281,-10.304317721009316,1.4284634464860346,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.852447297354981,-10.339093652970917,1.4866463556159353,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.827715677232328,-10.36016909071229,1.5324534134799617,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.80155958402321,-10.36815690207136,1.5665973180481512,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.773934211804685,-10.363711869269032,1.5897776574643476,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.744867962625015,-10.34750355888425,1.6026355962592351,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.714453796240543,-10.320216321854014,1.6057625256134713,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.682832458132655,-10.282549293473362,1.5997168353407076,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.650172160879603,-10.235216393395385,1.5850442325157825,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.616648240468017,-10.17894632563122,1.562298085163203,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.582425620350147,-10.114482578550048,1.5320569581999006,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.547646022840873,-10.0425834248791,1.494937402038227,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.512420822747233,-9.964021921703651,1.4516010989564183,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.476829485412795,-9.879585910467025,1.4027564250542301,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.44092284739031,-9.790078016970593,1.3491551695802837,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.404730134898006,-9.69631565137377,1.291585516475763,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.368268534226315,-9.599131008194021,1.230862473967706,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.331554248671038,-9.499321279384588,1.1677670307135504,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.294602979752536,-9.397451781184083,1.1028488014315467,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.257387873611806,-9.294062905184063,1.0366750315722566,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.219852522964429,-9.189684099358148,0.9698315763937195,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.181925656060857,-9.084828918050327,0.9029032619894704,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.143532933171377,-8.979995021974956,0.8364620888035788,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.104607468555578,-8.87566417821676,0.7710567096611811,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.065099309278763,-8.772302260230825,0.7072029509520625,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.024984036390515,-8.670359247842619,0.6453752114521034,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.984270568400679,-8.570269227247966,0.585998658847287,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.943008152136128,-8.472450391013066,0.5294422388769373,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.9012924350831035,-8.37730503807448,0.4760126029913767,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.859270439517989,-8.285219573739147,0.4259491342211579,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.817144213234361,-8.196564509684364,0.37942029645000375,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.775172921619245,-8.111694463957804,0.33652154233855835,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.733673173366208,-8.030948160977504,0.29727498761129567,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.69301743437785,-7.95464843153187,0.26163099715402005,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.6536304743593035,-7.883102212779678,0.22947173842037483,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.61598389835642,-7.8166005482500704,0.20061664989365013,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.580588929787516,-7.755418587842559,0.17482965805504325,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.54798772095834,-7.69963377149563,0.1516460505372903,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.518694778257182,-7.649062262143549,0.1303674838863671,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.4931259466134446,-7.603790761517443,0.11066481490399838,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.471679787772846,-7.563905662326849,0.09222587455400255,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.454735000246981,-7.52948495064276,0.0747499503957787,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.44264576554583,-7.5005982058976235,0.05795244035179348,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.435737828894463,-7.477306600885341,0.04156877199087816,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.434305494254034,-7.45966290176127,0.025357407507235585,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.438609616992768,-7.447711468042221,0.00910185104945338,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.448876590676485,-7.441488252606458,0.007388338070026812,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.46529825214574,-7.441020801693704,0.024277450452035332,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.488032574102222,-7.446328254905131,0.041704319197091166,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.517204977411979,-7.45742134520337,0.05978363220860938,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.5529100749546325,-7.474302398912504,0.07860767604212882,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.595213652542292,-7.4969653357180706,0.09824831682422186,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.644154697037785,-7.525395668667063,0.1187590283707225,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.699747294176373,-7.559570504167928,0.14017679000844563,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.761982236078366,-7.599458541990567,0.162523694087799,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.830828199139298,-7.645020075266339,0.18580812387295964,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.906232375888783,-7.696148734361145,0.21008364152763814,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.988104172425552,-7.75239679102554,0.23570738140001168,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.076224562837583,-7.813759731771109,0.2624648310664739,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.170388503747626,-7.880309912211683,0.2900785915359432,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.270420978534036,-7.952091645696099,0.3183293328379371,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.376159892826815,-8.029121203308193,0.34703868951862127,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.487440408376624,-8.111386813866812,0.3760535945098127,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.604080674643512,-8.198848663925796,0.4052320107177163,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.725868981089667,-8.291438897774,0.43443008331566624,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.852552437486219,-8.389061617435274,0.46349082005094466,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.98382738539419,-8.491592882668476,0.49223450272571334,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.11933183851414,-8.598880710967466,0.520451127546675,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.25864032560599,-8.710745077561107,0.5478952480448829,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.401261546011005,-8.826977915413266,0.5742836305977388,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.546639221577573,-8.947343115222816,0.5992961063547568,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.694156419766033,-9.07157652542363,0.6225798943424028,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.843143419738604,-9.199385952184588,0.6437574675540159,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.992888901610788,-9.330451159409568,0.6624377422012202,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.142653886466215,-9.464423868737459,0.6782300177287564,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.291687492910912,-9.600927759542145,0.6907597333687665,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.439243274802742,-9.739558468932525,0.6996848058702163,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.584594738462085,-9.879883591752488,0.704711146709597,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.727048664360542,-10.02144268058094,0.705605983779602,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.865955099960669,-10.163747245731779,0.7022078542288899,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.000713319980463,-10.306280871739752,0.6944324482407112,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.130773619721252,-10.448886624099655,0.6818869956215963,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.255723351104582,-10.591321626701978,0.6644017244026035,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.375250442737759,-10.73296252511172,0.6422879176260388,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.489044842393236,-10.873190566453273,0.615854275939963,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.596803717879935,-11.01139159941042,0.5854121184695149,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.69823490221844,-11.146956074226342,0.5512788279920979,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.79305946003023,-11.279279042703605,0.5137804173266254,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.881013901510945,-11.407760158204173,0.4732537433067723,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.961852226057658,-11.531803675649403,0.4300485504082552,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.035347705411528,-11.650818451520044,0.3845292538914844,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.101294157315607,-11.764217943856234,0.33707621345937255,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.159506426306352,-11.871420212257512,0.2880862140488407,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.209819861214246,-11.971847917882801,0.2379719433314449,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.25208872146899,-12.064928323450422,0.18716039801856788,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.286183609070086,-12.150093293238086,0.13609031583199993,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.311988165098258,-12.2267792930829,0.08520887201535743,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.329395356174672,-12.294427390381362,0.034967965793310185,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.338303692708516,-12.352483254089357,0.014179561380840866,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.338613671308002,-12.400397154722175,0.061783483414172835,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.330224637344594,-12.437625532234879,0.1074008948902847,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.313032481732622,-12.463977252833754,0.15094477110113225,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.287001540539942,-12.47937194246022,0.19237040192027877,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.25217127040645,-12.48360142014762,0.23143014974117015,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.208609924893974,-12.47652603553944,0.2679161106454657,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.156417573896526,-12.45807466888931,0.3016570949927839,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.095727812172893,-12.428244731061012,0.3325169188881194,577.626691886307,0.5782048967830901,1.0722683896353775
0,-12.026708360982726,-12.387102163528468,0.36039380254574205,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.949560807687343,-12.334781438375748,0.38522063068840495,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.864519756966105,-12.271485558297067,0.40696580133096205,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.77185167724291,-12.197486056596787,0.4256343793538768,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.671853714739331,-12.113122997189416,0.4412692824500848,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.564852716511213,-12.018804974599608,0.45395225808839434,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.451204656450303,-11.91500911396216,0.4638044575118574,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.33129459934448,-11.802281071022016,0.47098647167753604,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.205537272913775,-11.681235032134268,0.47569775922049296,577.626691886307,0.5782048967830901,1.0722683896353775
0,-11.074378251433139,-11.552553714264151,0.47817546283101287,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.93829569201978,-11.416988364987048,0.47869267296726825,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.797802510586099,-11.275358762488487,0.4775562519023886,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.653448843461415,-11.12855321556414,0.4751043721027237,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.505824617484429,-10.97751694004058,0.47169232255615157,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.355559708758278,-10.822450506443417,0.46689079768513864,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.203163118738342,-10.663730081057588,0.46056696231924654,577.626691886307,0.5782048967830901,1.0722683896353775
0,-10.049076290447168,-10.50214477167689,0.45306848122972276,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.893764328414909,-10.338455086137952,0.444690757723043,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.737702151304234,-10.173392932320231,0.4356907810159978,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.581362572976085,-10.00766161814602,0.42629904516993555,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.425206031958393,-9.841935851580443,0.41672981962205036,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.269671868872749,-9.676861740631452,0.40718987175870325,577.626691886307,0.5782048967830901,1.0722683896353775
0,-9.115171218207294,-9.51305679334983,0.397885575142535,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.962081722480129,-9.351109917829195,0.3890281953490664,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.810744378236683,-9.191581422205994,0.3808370439693114,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.661462868015272,-9.035003014659505,0.37354014664423296,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.514505705073574,-8.881877803411836,0.36737209833826157,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.370111407779527,-8.732680296727931,0.3625688889484042,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.228496726801556,-8.587856402915559,0.35935967611400343,577.626691886307,0.5782048967830901,1.0722683896353775
0,-8.089867682411443,-8.447823430325325,0.3579557479138824,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.9544328583329245,-8.312970087350664,0.3585372290177391,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.822418083339385,-8.183656243809224,0.36123816046983936,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.694081310275222,-8.060149020694709,0.36606771041948694,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.569712695285354,-7.942621093128501,0.37290839784314755,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.44963307688445,-7.831242460831453,0.3816093839470023,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.334209818133668,-7.726169390887331,0.3919595727536631,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.22386456772782,-7.627544417742817,0.4036798500149965,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.1190752793896515,-7.535496343207508,0.4164210638178565,577.626691886307,0.5782048967830901,1.0722683896353775
0,-7.0203724661788,-7.450140236453914,0.4297677702751148,577.626691886307,0.5782048967830901,1.0722683896353775
0,-6.928330040196709,-7.371577434017462,0.4432473938207533,577.626691886307,0.5782048967830901,1.0722683896353775
0,-6.843551444311703,-7.299895539796492,0.4563440954847895,577.626691886307,0.5782048967830901,1.0722683896353775
